date,price
2015-06-30,7564.50
2015-07-01,7575.15
2015-07-02,7578.31
2015-07-03,7535.30
2015-07-06,7455.15
2015-07-07,7442.65
2015-07-08,7363.43
2015-07-09,7377.69
2015-07-10,7392.59
2015-07-13,7496.33
2015-07-14,7538.76
2015-07-15,7559.04
2015-07-16,7617.13
2015-07-20,7541.17
2015-07-21,7627.96
2015-07-22,7635.62
2015-07-23,7653.22
2015-07-24,7665.52
2015-07-27,7547.44
2015-07-28,7479.03
2015-07-29,7482.83
2015-07-30,7510.39
2015-07-31,7550.00
2015-08-03,7573.26
2015-08-04,7598.29
2015-08-05,7662.55
2015-08-06,7589.95
2015-08-07,7532.52
2015-08-10,7534.35
2015-08-11,7570.45
2015-08-12,7495.43
2015-08-13,7439.80
2015-08-14,7408.44
2015-08-17,7336.84
2015-08-18,7333.45
2015-08-19,7344.73
2015-08-20,7278.98
2015-08-24,6791.01
2015-08-25,6830.34
2015-08-26,6867.92
2015-08-27,7022.09
2015-08-28,7098.81
2015-09-01,7086.86
2015-09-02,7072.46
2015-09-03,7098.76
2015-09-04,7051.78
2015-09-07,6926.82
2015-09-08,6891.30
2015-09-09,6942.47
2015-09-10,6893.54
2015-09-11,6911.38
2015-09-14,7069.18
2015-09-15,7089.01
2015-09-16,7093.92
2015-09-17,7123.99
2015-09-18,7131.91
2015-09-21,7092.41
2015-09-22,7051.23
2015-09-23,6926.91
2015-09-24,6917.55
2015-09-28,6815.59
2015-09-29,6859.29
2015-09-30,6893.98
2015-10-01,6890.94
2015-10-02,6850.61
2015-10-05,6961.93
2015-10-06,7055.49
2015-10-07,7108.80
2015-10-08,7106.79
2015-10-09,7138.91
2015-10-12,7150.29
2015-10-13,7013.44
2015-10-14,6924.77
2015-10-15,7045.40
2015-10-16,7055.74
2015-10-19,7054.86
2015-10-20,7060.85
2015-10-21,7092.90
2015-10-22,7117.78
2015-10-23,7236.38
2015-10-26,7324.40
2015-10-27,7325.76
2015-10-28,7289.26
2015-10-29,7189.25
2015-10-30,7134.26
2015-11-02,7198.85
2015-11-03,7210.73
2015-11-04,7201.02
2015-11-05,7122.45
2015-11-06,7118.20
2015-11-09,7070.19
2015-11-10,7000.11
2015-11-11,6983.72
2015-11-12,6909.82
2015-11-13,6897.77
2015-11-16,6772.92
2015-11-17,6825.38
2015-11-20,6932.81
2015-11-23,6996.19
2015-11-24,6992.60
2015-11-25,7059.14
2015-11-26,7063.25
2015-11-27,6927.07
2015-12-01,7060.60
2015-12-02,7047.08
2015-12-03,6994.10
2015-12-04,6921.93
2015-12-07,6911.86
2015-12-08,6838.42
2015-12-09,6848.25
2015-12-10,6820.60
2015-12-11,6735.01
2015-12-14,6745.99
2015-12-15,6701.35
2015-12-16,6807.72
2015-12-17,6905.70
2015-12-18,6867.07
2015-12-21,6910.34
2015-12-22,6966.18
2015-12-23,7002.42
2015-12-28,6983.61
2015-12-29,6952.08
2016-01-04,6833.42
2016-01-05,6835.13
2016-01-06,6813.90
2016-01-07,6618.88
2016-01-08,6575.43
2016-01-11,6288.26
2016-01-12,6330.55
2016-01-13,6494.13
2016-01-14,6408.76
2016-01-15,6449.50
2016-01-18,6335.09
2016-01-19,6357.05
2016-01-20,6259.61
2016-01-21,6084.28
2016-01-22,6208.05
2016-01-25,6434.08
2016-01-26,6311.60
2016-01-27,6507.22
2016-01-28,6563.38
2016-01-29,6687.62
2016-02-01,6701.36
2016-02-02,6642.45
2016-02-03,6521.48
2016-02-04,6652.83
2016-02-05,6765.13
2016-02-09,6637.43
2016-02-10,6637.48
2016-02-11,6663.43
2016-02-12,6654.45
2016-02-15,6692.58
2016-02-16,6743.95
2016-02-17,6756.82
2016-02-18,6848.87
2016-02-19,6792.06
2016-02-22,6783.08
2016-02-23,6819.34
2016-02-24,6769.26
2016-02-26,6771.30
2016-02-29,6671.04
2016-03-01,6729.53
2016-03-02,6882.45
2016-03-03,6963.44
2016-03-04,6899.07
2016-03-07,6892.69
2016-03-08,6915.51
2016-03-09,6948.18
2016-03-10,7048.08
2016-03-11,7098.64
2016-03-14,7112.89
2016-03-15,7148.26
2016-03-16,7065.39
2016-03-17,7210.90
2016-03-18,7306.74
2016-03-21,7376.41
2016-03-22,7342.03
2016-03-23,7360.05
2016-03-28,7334.52
2016-03-29,7274.40
2016-03-30,7299.23
2016-03-31,7262.30
2016-04-01,7245.13
2016-04-04,7254.53
2016-04-05,7219.23
2016-04-06,7180.55
2016-04-07,7232.97
2016-04-08,7247.20
2016-04-11,7291.43
2016-04-12,7306.56
2016-04-13,7341.00
2016-04-14,7357.28
2016-04-15,7321.30
2016-04-18,7243.40
2016-04-19,7215.09
2016-04-20,7201.37
2016-04-21,7257.85
2016-04-22,7255.39
2016-04-25,7250.13
2016-04-26,7211.92
2016-04-27,7180.53
2016-04-28,7162.56
2016-04-29,7159.29
2016-05-02,7053.88
2016-05-03,7046.57
2016-05-04,7081.86
2016-05-05,6999.75
2016-05-06,6991.87
2016-05-10,7136.24
2016-05-11,7396.52
2016-05-12,7325.04
2016-05-13,7436.79
2016-05-16,7511.74
2016-05-17,7524.84
2016-05-18,7534.30
2016-05-19,7427.33
2016-05-20,7299.03
2016-05-23,7306.69
2016-05-24,7356.72
2016-05-25,7463.95
2016-05-26,7376.38
2016-05-27,7411.68
2016-05-30,7464.34
2016-05-31,7401.60
2016-06-01,7500.79
2016-06-02,7464.59
2016-06-03,7514.22
2016-06-06,7598.22
2016-06-07,7710.54
2016-06-08,7722.79
2016-06-09,7536.65
2016-06-10,7509.94
2016-06-13,7554.40
2016-06-14,7460.12
2016-06-15,7501.65
2016-06-16,7564.47
2016-06-17,7622.07
2016-06-20,7665.33
2016-06-21,7767.23
2016-06-22,7756.37
2016-06-23,7729.78
2016-06-24,7629.72
2016-06-27,7715.90
2016-06-28,7666.69
2016-06-29,7798.53
2016-06-30,7796.25
2016-07-01,7830.35
2016-07-04,7846.54
2016-07-05,7808.13
2016-07-07,7753.46
2016-07-08,7771.52
2016-07-11,7865.27
2016-07-12,7937.95
2016-07-13,7944.02
2016-07-14,7956.14
2016-07-15,8030.06
2016-07-18,7986.25
2016-07-19,8036.01
2016-07-20,8051.97
2016-07-21,8102.30
2016-07-22,8025.35
2016-07-25,8049.13
2016-07-26,8024.54
2016-07-27,8100.48
2016-07-28,8024.98
2016-07-29,7963.11
2016-08-01,8069.81
2016-08-02,8037.78
2016-08-03,7888.44
2016-08-04,7978.57
2016-08-05,7970.35
2016-08-08,7993.58
2016-08-09,8055.06
2016-08-10,8051.40
2016-08-11,7981.35
2016-08-12,7955.86
2016-08-15,7960.17
2016-08-16,7983.38
2016-08-17,7946.19
2016-08-18,7952.81
2016-08-19,7930.75
2016-08-22,7981.21
2016-08-23,7935.18
2016-08-24,7866.13
2016-08-25,7854.54
2016-08-26,7845.49
2016-08-30,7794.93
2016-08-31,7787.37
2016-09-01,7773.31
2016-09-02,7807.42
2016-09-05,7764.05
2016-09-06,7719.18
2016-09-07,7619.10
2016-09-08,7667.07
2016-09-09,7581.79
2016-09-13,7550.27
2016-09-14,7546.01
2016-09-15,7708.42
2016-09-16,7553.76
2016-09-19,7575.84
2016-09-20,7671.72
2016-09-21,7675.42
2016-09-22,7762.35
2016-09-23,7723.60
2016-09-26,7632.46
2016-09-27,7557.34
2016-09-28,7586.96
2016-09-29,7714.86
2016-09-30,7629.73
2016-10-03,7677.73
2016-10-04,7719.24
2016-10-05,7639.79
2016-10-06,7620.16
2016-10-07,7578.29
2016-10-10,7534.71
2016-10-11,7520.82
2016-10-12,7429.82
2016-10-13,7312.18
2016-10-14,7389.30
2016-10-17,7358.21
2016-10-18,7571.15
2016-10-19,7721.57
2016-10-20,7713.32
2016-10-21,7650.22
2016-10-24,7609.31
2016-10-25,7580.22
2016-10-26,7494.41
2016-10-27,7445.14
2016-10-28,7404.80
2016-11-02,7252.40
2016-11-03,7160.91
2016-11-04,7227.37
2016-11-07,7197.19
2016-11-08,7307.80
2016-11-09,7119.04
2016-11-10,7181.87
2016-11-11,6975.09
2016-11-14,6871.48
2016-11-15,6857.15
2016-11-16,6966.28
2016-11-17,7050.12
2016-11-18,7067.73
2016-11-21,6979.06
2016-11-22,6802.73
2016-11-23,6836.64
2016-11-24,6873.31
2016-11-25,6889.78
2016-11-28,6825.40
2016-11-29,6781.20
2016-12-01,6864.87
2016-12-02,6886.74
2016-12-05,6776.41
2016-12-06,6806.14
2016-12-07,6866.81
2016-12-08,7022.38
2016-12-09,7043.16
2016-12-12,6868.89
2016-12-13,6880.91
2016-12-14,6928.34
2016-12-15,6855.31
2016-12-16,6850.71
2016-12-19,6714.13
2016-12-20,6658.66
2016-12-21,6686.36
2016-12-22,6587.17
2016-12-23,6563.67
2016-12-27,6658.20
2016-12-28,6846.44
2016-12-29,6840.64
2017-01-03,6861.31
2017-01-04,7030.95
2017-01-05,7209.44
2017-01-06,7248.20
2017-01-09,7276.34
2017-01-10,7364.34
2017-01-11,7321.82
2017-01-12,7264.55
2017-01-13,7238.52
2017-01-16,7238.45
2017-01-17,7123.33
2017-01-18,7156.36
2017-01-19,7246.08
2017-01-20,7232.66
2017-01-23,7374.35
2017-01-24,7370.65
2017-01-25,7323.36
2017-01-26,7332.64
2017-01-27,7333.67
2017-01-30,7336.71
2017-01-31,7229.66
2017-02-01,7227.45
2017-02-02,7225.91
2017-02-03,7226.70
2017-02-06,7294.40
2017-02-07,7262.64
2017-02-08,7234.82
2017-02-09,7252.66
2017-02-10,7235.21
2017-02-13,7294.67
2017-02-14,7206.84
2017-02-15,7174.30
2017-02-16,7283.25
2017-02-17,7244.79
2017-02-20,7281.19
2017-02-21,7282.68
2017-02-22,7304.45
2017-02-23,7335.56
2017-02-24,7258.99
2017-02-27,7232.47
2017-02-28,7212.09
2017-03-01,7170.70
2017-03-02,7234.94
2017-03-03,7247.12
2017-03-06,7313.87
2017-03-07,7294.52
2017-03-08,7294.56
2017-03-09,7295.45
2017-03-10,7146.27
2017-03-13,7233.09
2017-03-14,7261.75
2017-03-15,7253.79
2017-03-16,7278.60
2017-03-17,7345.02
2017-03-20,7316.57
2017-03-21,7323.31
2017-03-22,7254.93
2017-03-23,7301.03
2017-03-24,7269.62
2017-03-27,7245.97
2017-03-28,7331.46
2017-03-29,7324.00
2017-03-30,7332.59
2017-03-31,7311.72
2017-04-03,7341.65
2017-04-04,7446.49
2017-04-05,7584.21
2017-04-06,7565.32
2017-04-07,7583.75
2017-04-10,7617.91
2017-04-11,7601.40
2017-04-12,7629.64
2017-04-17,7588.53
2017-04-18,7588.98
2017-04-19,7522.98
2017-04-20,7563.45
2017-04-21,7578.16
2017-04-24,7588.88
2017-04-25,7700.46
2017-04-26,7726.45
2017-04-27,7661.01
2017-05-02,7703.10
2017-05-03,7682.26
2017-05-04,7755.75
2017-05-05,7841.99
2017-05-08,7962.33
2017-05-09,7923.50
2017-05-10,7794.17
2017-05-11,7816.40
2017-05-12,7815.53
2017-05-15,7772.93
2017-05-16,7791.07
2017-05-17,7826.53
2017-05-18,7757.69
2017-05-19,7767.62
2017-05-22,7806.57
2017-05-23,7812.14
2017-05-24,7837.82
2017-05-25,7871.65
2017-05-26,7867.49
2017-05-29,7886.03
2017-05-30,7860.77
2017-05-31,7837.12
2017-06-01,7927.49
2017-06-02,7907.66
2017-06-05,8001.38
2017-06-06,7953.12
2017-06-07,8002.32
2017-06-08,7958.63
2017-06-09,7990.24
2017-06-13,7917.89
2017-06-14,7966.01
2017-06-15,7964.49
2017-06-16,7882.22
2017-06-19,7943.75
2017-06-20,7917.86
2017-06-21,7886.37
2017-06-22,7858.34
2017-06-23,7814.17
2017-06-27,7876.37
2017-06-28,7857.18
2017-06-29,7788.06
2017-06-30,7843.16
2017-07-03,7866.52
2017-07-04,7833.96
2017-07-05,7848.84
2017-07-06,7888.31
2017-07-07,7889.33
2017-07-10,7837.47
2017-07-11,7858.14
2017-07-12,7938.37
2017-07-13,7936.85
2017-07-14,7885.90
2017-07-17,7934.50
2017-07-18,7952.92
2017-07-19,7972.90
2017-07-20,7904.34
2017-07-21,7989.73
2017-07-24,7962.64
2017-07-25,7971.72
2017-07-26,8037.51
2017-07-27,8045.78
2017-07-28,8071.47
2017-07-31,8018.05
2017-08-01,7906.60
2017-08-02,7872.65
2017-08-03,7876.66
2017-08-04,7932.82
2017-08-07,7992.27
2017-08-08,7986.51
2017-08-09,7985.83
2017-08-10,7966.25
2017-08-11,7928.43
2017-08-14,7962.12
2017-08-15,8009.41
2017-08-16,8046.59
2017-08-17,8072.75
2017-08-18,8016.73
2017-08-22,8015.93
2017-08-23,7998.75
2017-08-24,8004.93
2017-08-25,8015.14
2017-08-29,7948.39
2017-08-30,7956.73
2017-08-31,7958.57
2017-09-04,8035.20
2017-09-05,8049.35
2017-09-06,7983.97
2017-09-07,8022.98
2017-09-08,8022.75
2017-09-11,8049.31
2017-09-13,8053.88
2017-09-14,8144.91
2017-09-15,8180.85
2017-09-18,8294.14
2017-09-19,8162.70
2017-09-20,8219.32
2017-09-21,8286.86
2017-09-22,8281.27
2017-09-25,8244.73
2017-09-26,8170.14
2017-09-27,8221.92
2017-09-28,8156.04
2017-09-29,8171.43
2017-10-02,8256.28
2017-10-03,8312.93
2017-10-04,8344.05
2017-10-05,8294.01
2017-10-06,8310.88
2017-10-09,8367.38
2017-10-10,8398.04
2017-10-11,8358.47
2017-10-12,8402.81
2017-10-13,8447.94
2017-10-17,8497.74
2017-10-18,8431.73
2017-10-19,8487.37
2017-10-20,8420.95
2017-10-23,8348.32
2017-10-24,8279.92
2017-10-25,8303.35
2017-10-26,8267.92
2017-10-27,8295.95
2017-10-30,8365.26
2017-11-02,8516.02
2017-11-03,8376.13
2017-11-06,8523.07
2017-11-07,8521.81
2017-11-08,8508.49
2017-11-09,8519.82
2017-11-10,8433.48
2017-11-13,8330.02
2017-11-14,8379.64
2017-11-15,8273.44
2017-11-16,8206.44
2017-11-17,8311.08
2017-11-20,8321.98
2017-11-21,8289.19
2017-11-22,8265.68
2017-11-23,8343.23
2017-11-24,8365.11
2017-11-27,8361.69
2017-11-28,8291.88
2017-11-29,8254.03
2017-12-01,8144.02
2017-12-04,8084.45
2017-12-05,8145.00
2017-12-06,8129.62
2017-12-07,8174.93
2017-12-08,8304.70
2017-12-11,8358.57
2017-12-12,8334.06
2017-12-13,8359.61
2017-12-14,8461.06
2017-12-15,8337.04
2017-12-18,8422.82
2017-12-19,8365.96
2017-12-20,8362.61
2017-12-21,8378.28
2017-12-22,8432.31
2017-12-27,8490.91
2017-12-28,8535.09
2017-12-29,8558.42
2018-01-03,8724.13
2018-01-04,8739.83
2018-01-05,8770.00
2018-01-08,8745.12
2018-01-09,8923.72
2018-01-10,8920.29
2018-01-11,8813.25
2018-01-12,8814.62
2018-01-15,8857.72
2018-01-16,8865.13
2018-01-17,8848.99
2018-01-18,8820.74
2018-01-19,8915.92
2018-01-22,8950.62
2018-01-23,8999.02
2018-01-24,8920.23
2018-01-25,8999.17
2018-01-26,9041.20
2018-01-29,9058.62
2018-01-30,8910.48
2018-01-31,8764.01
2018-02-01,8738.72
2018-02-02,8810.75
2018-02-05,8616.00
2018-02-06,8550.42
2018-02-07,8667.56
2018-02-08,8645.08
2018-02-09,8503.69
2018-02-12,8487.91
2018-02-13,8570.14
2018-02-14,8598.11
2018-02-15,8612.44
2018-02-19,8710.22
2018-02-20,8722.70
2018-02-21,8613.65
2018-02-22,8515.57
2018-02-23,8467.56
2018-02-26,8499.98
2018-02-27,8592.38
2018-02-28,8475.29
2018-03-01,8465.77
2018-03-02,8458.57
2018-03-05,8386.17
2018-03-06,8360.22
2018-03-07,8404.69
2018-03-08,8381.85
2018-03-09,8372.51
2018-03-12,8453.50
2018-03-13,8419.57
2018-03-14,8348.74
2018-03-15,8190.01
2018-03-16,8238.15
2018-03-19,8235.54
2018-03-20,8059.60
2018-03-21,7909.07
2018-03-22,8124.45
2018-03-23,7970.80
2018-03-26,7932.38
2018-03-27,8047.03
2018-03-28,7979.83
2018-04-02,8039.45
2018-04-03,8048.72
2018-04-04,7997.67
2018-04-05,8022.16
2018-04-06,7945.66
2018-04-10,7934.68
2018-04-11,7943.93
2018-04-12,8043.07
2018-04-13,7899.98
2018-04-16,7870.25
2018-04-17,7723.39
2018-04-18,7793.13
2018-04-19,7682.24
2018-04-20,7726.72
2018-04-23,7719.47
2018-04-24,7600.36
2018-04-25,7557.91
2018-04-26,7617.42
2018-04-27,7721.02
2018-04-30,7819.25
2018-05-02,7736.07
2018-05-03,7535.10
2018-05-04,7546.19
2018-05-07,7533.28
2018-05-08,7577.57
2018-05-09,7555.27
2018-05-10,7571.00
2018-05-11,7752.11
2018-05-15,7885.97
2018-05-16,7869.56
2018-05-17,7694.12
2018-05-18,7672.28
2018-05-21,7658.05
2018-05-22,7646.20
2018-05-23,7560.47
2018-05-24,7652.53
2018-05-25,7647.51
2018-05-28,7642.90
2018-05-29,7602.36
2018-05-30,7470.14
2018-05-31,7497.17
2018-06-01,7630.26
2018-06-04,7579.61
2018-06-05,7685.76
2018-06-06,7689.14
2018-06-07,7803.31
2018-06-08,7740.74
2018-06-11,7771.30
2018-06-13,7602.98
2018-06-14,7529.54
2018-06-18,7414.11
2018-06-19,7312.61
2018-06-20,7261.62
2018-06-21,7098.15
2018-06-22,7063.20
2018-06-25,6986.88
2018-06-26,7007.21
2018-06-27,7176.43
2018-06-28,7066.57
2018-06-29,7193.68
2018-07-02,7227.96
2018-07-03,7267.34
2018-07-04,7348.42
2018-07-05,7233.57
2018-07-06,7186.71
2018-07-09,7186.62
2018-07-10,7233.29
2018-07-11,7333.73
2018-07-12,7350.58
2018-07-13,7399.18
2018-07-16,7369.44
2018-07-17,7381.68
2018-07-18,7451.37
2018-07-19,7387.87
2018-07-20,7399.61
2018-07-23,7376.80
2018-07-24,7447.02
2018-07-25,7514.00
2018-07-26,7665.85
2018-07-27,7701.38
2018-07-30,7773.32
2018-07-31,7672.00
2018-08-01,7838.22
2018-08-02,7759.55
2018-08-03,7819.39
2018-08-06,7817.31
2018-08-07,7725.85
2018-08-08,7851.46
2018-08-09,7820.71
2018-08-10,7804.98
2018-08-13,7635.27
2018-08-14,7527.78
2018-08-15,7540.92
2018-08-16,7517.36
2018-08-17,7583.52
2018-08-20,7500.53
2018-08-22,7632.26
2018-08-23,7804.03
2018-08-24,7766.47
2018-08-28,7844.61
2018-08-29,7830.96
2018-08-30,7853.16
2018-08-31,7855.71
2018-09-03,7832.22
2018-09-04,7881.82
2018-09-05,7752.27
2018-09-06,7638.71
2018-09-07,7598.64
2018-09-10,7596.15
2018-09-11,7518.01
2018-09-12,7449.20
2018-09-13,7517.37
2018-09-14,7413.15
2018-09-17,7413.56
2018-09-18,7286.34
2018-09-19,7221.23
2018-09-20,7134.73
2018-09-21,7383.00
2018-09-24,7433.61
2018-09-25,7332.17
2018-09-26,7268.21
2018-09-27,7320.59
2018-09-28,7276.82
2018-10-01,7222.08
2018-10-02,7132.36
2018-10-03,7210.87
2018-10-04,7093.34
2018-10-05,7078.20
2018-10-08,7050.82
2018-10-09,7059.38
2018-10-10,7001.14
2018-10-11,6884.38
2018-10-12,7004.77
2018-10-15,6926.51
2018-10-16,6987.02
2018-10-17,7099.68
2018-10-18,7141.25
2018-10-19,7151.52
2018-10-22,7236.16
2018-10-23,7197.62
2018-10-24,7129.42
2018-10-25,6966.84
2018-10-26,7064.33
2018-10-29,7109.03
2018-10-30,7016.06
2018-10-31,7140.29
2018-11-05,7213.44
2018-11-06,7180.11
2018-11-07,7033.93
2018-11-08,7035.71
2018-11-09,6968.82
2018-11-12,6926.20
2018-11-13,6843.83
2018-11-14,6923.08
2018-11-15,6952.59
2018-11-16,7083.34
2018-11-19,7270.26
2018-11-20,7302.94
2018-11-21,7265.45
2018-11-22,7268.38
2018-11-23,7340.18
2018-11-26,7397.87
2018-11-27,7413.63
2018-11-28,7382.43
2018-11-29,7367.85
2018-12-03,7532.90
2018-12-04,7703.92
2018-12-05,7630.90
2018-12-06,7535.32
2018-12-07,7461.06
2018-12-10,7348.21
2018-12-11,7451.08
2018-12-12,7488.24
2018-12-13,7522.92
2018-12-14,7524.37
2018-12-17,7520.40
2018-12-18,7420.40
2018-12-19,7579.62
2018-12-20,7563.41
2018-12-21,7479.71
2018-12-26,7450.01
2018-12-27,7482.66
2018-12-28,7466.02
2019-01-02,7489.20
2019-01-03,7680.60
2019-01-04,7761.11
2019-01-07,7787.66
2019-01-08,7702.12
2019-01-09,7919.67
2019-01-10,7985.23
2019-01-11,7904.09
2019-01-14,8024.14
2019-01-15,8013.42
2019-01-16,7864.70
2019-01-17,7927.20
2019-01-18,8047.12
2019-01-21,8007.46
2019-01-22,8008.67
2019-01-23,7989.65
2019-01-24,8064.90
2019-01-25,8053.20
2019-01-28,8053.92
2019-01-29,8050.82
2019-01-30,7979.95
2019-01-31,8007.48
2019-02-01,8144.16
2019-02-04,8069.48
2019-02-06,8058.45
2019-02-07,8100.30
2019-02-08,8070.89
2019-02-11,8061.54
2019-02-12,8009.92
2019-02-13,7920.24
2019-02-14,7991.25
2019-02-15,7908.89
2019-02-18,7910.58
2019-02-19,7833.75
2019-02-20,7939.24
2019-02-21,7931.30
2019-02-22,7962.13
2019-02-26,7988.16
2019-02-27,7889.12
2019-02-28,7705.49
2019-03-01,7641.77
2019-03-04,7675.47
2019-03-05,7670.62
2019-03-06,7821.34
2019-03-07,7881.79
2019-03-08,7797.11
2019-03-11,7708.72
2019-03-12,7747.54
2019-03-13,7766.15
2019-03-14,7750.42
2019-03-15,7798.28
2019-03-18,7873.02
2019-03-19,7843.41
2019-03-20,7858.20
2019-03-21,7954.72
2019-03-22,8013.42
2019-03-25,7863.02
2019-03-26,7907.03
2019-03-27,7861.05
2019-03-28,7876.40
2019-03-29,7920.93
2019-04-01,7840.31
2019-04-02,7879.21
2019-04-03,7895.06
2019-04-04,7854.13
2019-04-05,7873.18
2019-04-08,7915.63
2019-04-10,8008.53
2019-04-11,7955.80
2019-04-12,7880.82
2019-04-15,7787.98
2019-04-16,7826.46
2019-04-17,7835.15
2019-04-22,7832.43
2019-04-23,7818.93
2019-04-24,7846.99
2019-04-25,7894.45
2019-04-26,7868.28
2019-04-29,7897.02
2019-04-30,7952.72
2019-05-02,8001.57
2019-05-03,7967.98
2019-05-06,7862.30
2019-05-07,7910.63
2019-05-08,7926.69
2019-05-09,7755.62
2019-05-10,7742.20
2019-05-14,7646.66
2019-05-15,7576.71
2019-05-16,7475.16
2019-05-17,7583.82
2019-05-20,7660.14
2019-05-21,7721.56
2019-05-22,7815.07
2019-05-23,7804.03
2019-05-24,7747.09
2019-05-27,7725.01
2019-05-28,7761.29
2019-05-29,7797.75
2019-05-30,7836.55
2019-05-31,7970.02
2019-06-03,8084.88
2019-06-04,7945.37
2019-06-06,7959.86
2019-06-07,7983.98
2019-06-10,8045.39
2019-06-11,8030.98
2019-06-13,8051.76
2019-06-14,7990.20
2019-06-17,7908.99
2019-06-18,7922.04
2019-06-19,8017.01
2019-06-20,8022.42
2019-06-21,8055.47
2019-06-24,8060.58
2019-06-25,8034.09
2019-06-26,8013.57
2019-06-27,8057.64
2019-06-28,7999.71
2019-07-01,8043.71
2019-07-02,8093.60
2019-07-03,8092.68
2019-07-04,8064.92
2019-07-05,8117.94
2019-07-08,8051.52
2019-07-09,8042.04
2019-07-10,8078.21
2019-07-11,8154.49
2019-07-12,8141.82
2019-07-15,8365.29
2019-07-16,8263.57
2019-07-17,8233.48
2019-07-18,8258.05
2019-07-19,8270.07
2019-07-22,8246.83
2019-07-23,8251.46
2019-07-24,8161.49
2019-07-25,8272.18
2019-07-26,8183.99
2019-07-29,8188.52
2019-07-30,8150.46
2019-07-31,8045.80
2019-08-01,8098.16
2019-08-02,8129.93
2019-08-05,7890.02
2019-08-06,7766.75
2019-08-07,7917.39
2019-08-08,7914.16
2019-08-09,7854.39
2019-08-13,7788.45
2019-08-14,7858.65
2019-08-15,7828.86
2019-08-16,7795.98
2019-08-19,7938.35
2019-08-20,7886.91
2019-08-22,7848.83
2019-08-23,7889.41
2019-08-27,7747.38
2019-08-28,7847.50
2019-08-29,7892.81
2019-08-30,7979.66
2019-09-02,7918.53
2019-09-03,7804.71
2019-09-04,7840.86
2019-09-05,7898.19
2019-09-06,7933.47
2019-09-09,7960.12
2019-09-10,7929.48
2019-09-11,7967.90
2019-09-12,7944.43
2019-09-13,7992.32
2019-09-16,7996.90
2019-09-17,7932.23
2019-09-18,7915.29
2019-09-19,7911.32
2019-09-20,7871.11
2019-09-23,7867.51
2019-09-24,7893.94
2019-09-25,7896.24
2019-09-26,7896.48
2019-09-27,7819.22
2019-09-30,7779.07
2019-10-01,7739.86
2019-10-02,7610.68
2019-10-03,7545.55
2019-10-04,7704.60
2019-10-07,7683.22
2019-10-08,7756.72
2019-10-09,7681.25
2019-10-10,7765.03
2019-10-11,7849.94
2019-10-14,7884.29
2019-10-15,7840.31
