date,price_x,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,returns_x,price_y,returns_y,excess_return,exp_return,abnormal_return,cumulative_abnormal_return
2021-05-31,794.0,,,,,0.019255455712451797,6628.49,-0.006894888164075019,0.026150343876526816,,,
2021-06-01,780.0,,,,,-0.017632241813602012,6627.43,-0.00015991575758578236,-0.01747232605601623,,,
2021-06-02,810.5,,,,,0.039102564102564186,6841.69,0.0323292739417842,0.006773290160779988,,,
2021-06-03,798.0,,,,,-0.015422578655151176,6791.87,-0.007281826566243099,-0.008140752088908076,,,
2021-06-04,806.0,,,,,0.010025062656641603,6796.34,0.000658139805385094,0.00936692285125651,,,
2021-06-07,795.0,,,,,-0.013647642679900707,6763.92,-0.004770214556658492,-0.008877428123242215,,,
2021-06-08,801.0,,,,,0.007547169811320753,6809.72,0.006771221421897344,0.0007759483894234087,,,
2021-06-09,835.0,,,,,0.04244694132334592,6902.54,0.013630516379528057,0.028816424943817864,,,
2021-06-10,808.5,,,,,-0.031736526946107735,6875.71,-0.0038869749396598374,-0.027849552006447897,,,
2021-06-11,818.0,,,,,0.011750154607297558,6907.79,0.004665699978620319,0.007084454628677239,,,
2021-06-14,820.0,,,,,0.0024449877750611915,6917.49,0.0014042117667154574,0.001040776008345734,,,
2021-06-15,818.5,,,,,-0.0018292682926829285,6976.73,0.008563799875388245,-0.010393068168071173,,,
2021-06-16,819.5,,,,,0.0012217470983506562,6973.35,-0.0004844676517508084,0.0017062147501014646,,,
2021-06-17,806.0,,,,,-0.016473459426479597,6887.92,-0.012250926742526924,-0.004222532683952673,,,
2021-06-18,800.0,,,,,-0.007444168734491274,6851.38,-0.005304939662481578,-0.0021392290720096963,,,
2021-06-21,795.0,,,,,-0.006249999999999978,6827.17,-0.0035335946918723105,-0.0027164053081276673,,,
2021-06-22,810.0,,,,,0.018867924528301883,6870.41,0.0063335174017931095,0.012534407126508773,,,
2021-06-23,819.0,,,,,0.011111111111111072,6918.41,0.00698648261166368,0.004124628499447391,,,
2021-06-24,802.5,,,,,-0.020146520146520186,6886.0,-0.004684602386964665,-0.015461917759555521,,,
2021-06-25,810.0,,,,,0.009345794392523255,6950.51,0.009368283473714767,-2.2489081191512383e-05,,,
2021-06-28,802.0,,,,,-0.00987654320987652,6937.96,-0.0018056228967371357,-0.008070920313139385,,,
2021-06-29,810.0,,,,,0.009975062344139696,6956.65,0.002693875433124271,0.007281186911015425,,,
2021-06-30,800.0,,,,,-0.012345679012345734,6901.91,-0.007868729920292084,-0.00447694909205365,,,
2021-07-01,805.0,,,,,0.006250000000000089,6964.01,0.008997509385083369,-0.00274750938508328,,,
2021-07-02,813.0,,,,,0.009937888198757738,7002.26,0.005492525139969562,0.0044453630587881765,,,
2021-07-05,816.0,,,,,0.0036900369003689537,7036.38,0.004872712524242262,-0.0011826756238733083,,,
2021-07-06,811.5,,,,,-0.005514705882352922,6992.43,-0.006246109505171682,0.0007314036228187604,,,
2021-07-07,798.0,,,,,-0.01663585951940849,6943.0,-0.0070690732692354485,-0.009566786250173043,,,
2021-07-08,802.0,,,,,0.005012531328320913,6924.99,-0.0025939795477459837,0.0076065108760668965,,,
2021-07-09,784.0,,,,,-0.02244389027431426,6834.92,-0.01300651697691979,-0.009437373297394469,,,
2021-07-12,800.0,,,,,0.020408163265306145,6913.87,0.011550976456198514,0.008857186809107631,,,
2021-07-13,790.0,,,,,-0.012499999999999956,6795.13,-0.017174173075282018,0.004674173075282062,,,
2021-07-14,790.0,,,,,0.0,6835.41,0.005927774744559633,-0.005927774744559633,,,
2021-07-15,774.0,,,,,-0.020253164556962022,6727.93,-0.01572400192526846,-0.004529162631693562,,,
2021-07-16,770.5,,,,,-0.004521963824289377,6693.83,-0.005068423720223092,0.0005464598959337152,,,
2021-07-19,745.0,,,,,-0.0330953926022064,6587.2,-0.015929594865719654,-0.017165797736486743,,,
2021-07-21,754.0,,,,,0.012080536912751683,6476.21,-0.016849344182657267,0.02892988109540895,,,
2021-07-22,754.0,,,,,0.0,6576.62,0.015504438552795596,-0.015504438552795596,,,
2021-07-23,732.5,,,,,-0.02851458885941649,6520.74,-0.008496765815874996,-0.020017823043541494,,,
2021-07-26,720.0,,,,,-0.017064846416382284,6372.61,-0.02271674687228753,0.0056519004559052455,,,
2021-07-27,740.0,,,,,0.02777777777777768,6522.58,0.023533528648387536,0.004244249129390143,,,
2021-07-28,730.0,,,,,-0.013513513513513487,6473.03,-0.007596687200463692,-0.0059168263130497945,,,
2021-07-29,722.5,,,,,-0.010273972602739767,6496.53,0.0036304481826903157,-0.013904420785430083,,,
2021-07-30,730.0,,,,,0.01038062283737018,6270.23,-0.0348339806019522,0.045214603439322376,,,
2021-08-02,747.5,,,,,0.023972602739726012,6446.31,0.02808190449154191,-0.004109301751815897,,,
2021-08-03,759.0,,,,,0.01538461538461533,6560.06,0.01764575392744061,-0.0022611385428252806,,,
2021-08-04,750.0,,,,,-0.011857707509881465,6585.21,0.0038338063981122605,-0.015691513907993726,,,
2021-08-05,740.0,,,,,-0.013333333333333308,6547.27,-0.005761395612288722,-0.007571937721044586,,,
2021-08-06,727.0,,,,,-0.01756756756756761,6539.91,-0.001124132653762655,-0.016443434913804955,,,
2021-08-09,749.0,,,,,0.030261348005502064,6632.57,0.014168390696507993,0.01609295730899407,,,
2021-08-10,749.0,,,,,0.0,6623.23,-0.001408202250409718,0.001408202250409718,,,
2021-08-11,745.0,,,,,-0.005340453938584733,6666.86,0.006587420337207162,-0.011927874275791894,,,
2021-08-12,727.0,,,,,-0.024161073825503365,6556.57,-0.01654302025241272,-0.007618053573090644,,,
2021-08-13,710.0,,,,,-0.023383768913342484,6320.19,-0.036052387147548215,0.01266861823420573,,,
2021-08-16,722.0,,,,,0.016901408450704203,6513.68,0.030614585953903317,-0.013713177503199114,,,
2021-08-17,715.0,,,,,-0.00969529085872578,6561.41,0.00732765502757271,-0.01702294588629849,,,
2021-08-18,728.0,,,,,0.018181818181818077,6680.18,0.01810129225273238,8.052592908569522e-05,,,
2021-08-19,732.5,,,,,0.006181318681318659,6718.51,0.005737869338850121,0.0004434493424685382,,,
2021-08-20,718.0,,,,,-0.01979522184300342,6633.22,-0.012694779050712146,-0.007100442792291273,,,
2021-08-23,710.0,,,,,-0.011142061281337101,6591.67,-0.0062639261173306204,-0.004878135164006481,,,
2021-08-24,715.0,,,,,0.007042253521126751,6678.82,0.013221232252221382,-0.006178978731094631,,,
2021-08-25,741.0,,,,,0.036363636363636376,6822.15,0.021460377731395752,0.014903258632240624,,,
2021-08-26,778.0,,,,,0.04993252361673406,6820.53,-0.0002374617972339399,0.050169985413968,,,
2021-08-27,793.0,,,,,0.019280205655527016,6786.62,-0.004971754394453187,0.024251960049980203,,,
2021-08-31,792.5,,,,,-0.0006305170239596647,6855.44,0.010140541241442591,-0.010771058265402256,,,
2021-09-01,788.0,,,,,-0.005678233438485836,6785.94,-0.010137934253673042,0.004459700815187206,,,
2021-09-02,794.0,,,,,0.0076142131979695105,6834.66,0.007179550659156986,0.0004346625388125247,,,
2021-09-03,790.0,,,,,-0.005037783375314908,6897.13,0.009140176687647994,-0.014177960062962902,,,
2021-09-06,791.0,,,,,0.0012658227848101333,6877.1,-0.0029041064906707437,0.004169929275480877,,,
2021-09-07,812.0,,,,,0.026548672566371723,6912.71,0.005178054703290691,0.02137061786308103,,,
2021-09-08,815.0,,,,,0.003694581280788256,6949.39,0.005306167913886162,-0.0016115866330979056,,,
2021-09-09,818.0,,,,,0.0036809815950920033,6924.02,-0.003650680131637385,0.007331661726729388,,,
2021-09-10,814.0,,,,,-0.004889975550122272,6970.51,0.006714307584322343,-0.011604283134444615,,,
2021-09-13,814.0,,,,,0.0,6968.14,-0.0003400038160765728,0.0003400038160765728,,,
2021-09-14,810.5,,,,,-0.004299754299754266,6920.36,-0.006856923081338895,0.002557168781584629,,,
2021-09-15,803.0,,,,,-0.009253547193090683,6880.2,-0.005803166309267138,-0.003450380883823545,,,
2021-09-16,809.0,,,,,0.007471980074719831,6968.43,0.012823755123397618,-0.005351775048677787,,,
2021-09-17,811.5,,,,,0.0030902348578492056,6912.85,-0.007975971632060541,0.011066206489909747,,,
2021-09-20,800.0,,,,,-0.014171287738755423,6857.9,-0.007948964609386988,-0.0062223231293684345,,,
2021-09-21,801.0,,,,,0.0012499999999999734,6881.2,0.0033975415214571036,-0.0021475415214571303,,,
2021-09-22,801.5,,,,,0.0006242197253432114,6890.73,0.0013849328605475275,-0.0007607131352043162,,,
2021-09-23,802.0,,,,,0.0006238303181533844,6915.28,0.003562757501745173,-0.0029389271835917885,,,
2021-09-24,817.0,,,,,0.018703241895261735,6951.53,0.005242014784650806,0.01346122711061093,,,
2021-09-27,815.0,,,,,-0.002447980416156681,6956.26,0.000680425748000868,-0.003128406164157549,,,
2021-09-28,792.0,,,,,-0.02822085889570547,6885.36,-0.010192258483725514,-0.018028600411979956,,,
2021-09-29,809.0,,,,,0.02146464646464641,6934.11,0.007080239813168854,0.014384406651477555,,,
2021-09-30,817.0,,,,,0.009888751545117369,6952.88,0.0027069083126747273,0.007181843232442642,,,
2021-10-01,817.5,,,,,0.000611995104039087,6923.6,-0.004211204565590099,0.004823199669629186,,,
2021-10-04,828.0,,,,,0.012844036697247763,6960.89,0.005385926396672236,0.007458110300575527,,,
2021-10-05,821.0,,,,,-0.008454106280193274,6981.24,0.002923476739324915,-0.01137758301951819,,,
2021-10-06,820.0,,,,,-0.0012180267965895553,7057.45,0.010916398805942862,-0.012134425602532417,,,
2021-10-07,810.0,,,,,-0.012195121951219523,6951.3,-0.015040843364104495,0.0028457214128849717,,,
2021-10-08,801.0,,,,,-0.011111111111111072,6906.86,-0.006393048782242228,-0.004718062328868844,,,
2021-10-11,820.0,,,,,0.02372034956304625,7124.01,0.03143975699521939,-0.007719407432173142,,,
2021-10-12,820.0,,,,,0.0,7107.82,-0.0022725964730538895,0.0022725964730538895,,,
2021-10-13,828.0,,,,,0.009756097560975618,7068.92,-0.00547284540126225,0.015228942962237868,,,
2021-10-14,853.0,,,,,0.030193236714975757,7183.11,0.016153811331858225,0.014039425383117532,,,
2021-10-15,859.0,,,,,0.00703399765533419,7213.46,0.004225189367836446,0.002808808287497744,,,
2021-10-18,860.0,,,,,0.0011641443538998875,7219.81,0.0008802987747904556,0.00028384557910943187,,,
2021-10-19,854.0,,,,,-0.006976744186046546,7266.31,0.006440612703104476,-0.013417356889151022,,,
2021-10-20,865.0,,,,,0.012880562060889833,7297.08,0.004234611515335773,0.00864595054555406,,,
2021-10-21,873.0,,,,,0.009248554913294793,7311.72,0.0020062819648407615,0.007242272948454032,,,
2021-10-22,869.0,,,,,-0.004581901489117968,7289.61,-0.0030239122942344876,-0.00155798919488348,,,
2021-10-25,846.0,,,,,-0.026467203682393525,7211.54,-0.010709763622470891,-0.015757440059922634,,,
2021-10-26,870.0,,,,,0.028368794326241176,7252.1,0.005624318800145467,0.02274447552609571,,,
2021-10-27,879.0,,,,,0.010344827586206806,7230.15,-0.0030267095048331916,0.013371537091039998,,,
2021-10-28,850.0,,,,,-0.0329920364050057,7157.73,-0.010016389701458461,-0.022975646703547237,,,
2021-10-29,863.0,,,,,0.015294117647058902,7054.7,-0.014394228337755055,0.029688345984813957,,,
2021-11-02,860.0,,,,,-0.0034762456546929554,7106.01,0.007273165407458926,-0.010749411062151881,,,
2021-11-03,870.0,,,,,0.011627906976744207,7184.72,0.011076539436336352,0.0005513675404078544,,,
2021-11-04,870.0,,,,,0.0,7203.72,0.002644501107906816,-0.002644501107906816,,,
2021-11-05,890.0,,,,,0.02298850574712641,7340.77,0.019024892694330164,0.003963613052796244,,,
2021-11-08,900.0,,,,,0.011235955056179803,7396.22,0.007553703494320052,0.0036822515618597507,,,
2021-11-09,899.0,,,,,-0.0011111111111110628,7441.67,0.00614503084007767,-0.007256141951188733,,,
2021-11-10,884.0,,,,,-0.016685205784204626,7375.68,-0.00886763320598738,-0.007817572578217247,,,
2021-11-11,883.0,,,,,-0.0011312217194570096,7331.65,-0.005969619072411003,0.004838397352953994,,,
2021-11-12,880.0,,,,,-0.003397508493771184,7382.84,0.006982057244958595,-0.010379565738729779,,,
2021-11-15,881.0,,,,,0.001136363636363713,7342.37,-0.005481630375302804,0.006617994011666517,,,
2021-11-16,890.0,,,,,0.010215664018161208,7367.42,0.0034117049399580157,0.006803959078203192,,,
2021-11-17,903.0,,,,,0.014606741573033766,7349.82,-0.0023888959771535268,0.016995637550187292,,,
2021-11-18,880.0,,,,,-0.025470653377630104,7299.34,-0.006868195411588229,-0.018602457966041874,,,
2021-11-19,880.0,,,,,0.0,7280.57,-0.0025714653653619024,0.0025714653653619024,,,
2021-11-22,880.0,,,,,0.0,7282.67,0.0002884389546422561,-0.0002884389546422561,,,
2021-11-23,897.5,,,,,0.019886363636363535,7401.16,0.016270131696204837,0.0036162319401586984,,,
2021-11-24,893.5,,,,,-0.004456824512534818,7419.1,0.00242394435466875,-0.006880768867203568,,,
2021-11-25,884.0,,,,,-0.010632344711807518,7369.27,-0.006716448086695137,-0.003915896625112381,,,
2021-11-26,874.0,,,,,-0.011312217194570096,7278.44,-0.012325508496771165,0.0010132913022010692,,,
2021-11-29,836.0,,,,,-0.04347826086956519,7200.88,-0.010656129610191134,-0.032822131259374054,,,
2021-12-01,808.0,,,,,-0.03349282296650713,6947.06,-0.03524846963148942,0.001755646664982291,,,
2021-12-02,828.0,,,,,0.024752475247524774,7032.54,0.012304485638529039,0.012447989608995735,,,
2021-12-03,824.0,,,,,-0.004830917874396157,7055.19,0.003220742434454582,-0.008051660308850739,,,
2021-12-06,832.0,,,,,0.009708737864077666,7130.74,0.010708428830407124,-0.0009996909663294584,,,
2021-12-07,828.0,,,,,-0.004807692307692291,7147.3,0.0023223396169262944,-0.007130031924618585,,,
2021-12-09,876.0,,,,,0.05797101449275366,7234.92,0.012259174793278538,0.04571183969947512,,,
2021-12-10,869.0,,,,,-0.007990867579908634,7192.17,-0.005908842115738722,-0.002082025464169912,,,
2021-12-13,849.0,,,,,-0.023014959723820505,7197.61,0.000756378116757439,-0.023771337840577944,,,
2021-12-14,875.0,,,,,0.03062426383981154,7241.99,0.006165935636968323,0.024458328202843216,,,
2021-12-15,855.5,,,,,-0.022285714285714242,7132.58,-0.015107725915114445,-0.007177988370599797,,,
2021-12-16,865.0,,,,,0.011104617182933874,7233.26,0.014115509394917458,-0.0030108922119835846,,,
2021-12-17,881.5,,,,,0.01907514450867054,7297.66,0.008903316070485445,0.010171828438185093,,,
2021-12-20,888.0,,,,,0.007373794668179334,7237.61,-0.008228665078943154,0.015602459747122488,,,
2021-12-21,881.0,,,,,-0.007882882882882858,7167.06,-0.009747692953889331,0.001864810071006473,,,
2021-12-22,853.0,,,,,-0.03178206583427923,7119.19,-0.006679168306111705,-0.025102897528167523,,,
2021-12-24,871.0,,,,,0.021101992966002348,7181.86,0.008802967753353874,0.012299025212648473,,,
2021-12-27,879.5,,,,,0.009758897818599399,7254.8,0.010156143394608241,-0.00039724557600884225,,,
2021-12-28,873.0,,,,,-0.007390562819784008,7286.5,0.004369520868941823,-0.011760083688725831,,,
2021-12-29,871.0,,,,,-0.002290950744558984,7334.56,0.006595759280861868,-0.008886710025420852,,,
2021-12-31,831.0,,,,,-0.04592422502870264,7122.63,-0.028894712157239155,-0.01702951287146348,,,
2022-01-03,833.0,,,,,0.002406738868832692,7041.27,-0.011422746934769856,0.013829485803602548,,,
2022-01-05,843.5,,,,,0.012605042016806678,7091.4,0.007119454302987771,0.005485587713818907,,,
